subject,condition,target,time,Animate
ANCAT84,FamiliarBird,Animate,600,TRUE
ANCAT84,FamiliarBird,Animate,617,TRUE
ANCAT84,FamiliarBird,Animate,633,TRUE
ANCAT84,FamiliarBird,Animate,650,TRUE
ANCAT84,FamiliarBird,Animate,667,TRUE
ANCAT84,FamiliarBird,Animate,683,TRUE
ANCAT84,FamiliarBird,Animate,700,TRUE
ANCAT84,FamiliarBird,Animate,717,TRUE
ANCAT84,FamiliarBird,Animate,733,TRUE
ANCAT84,FamiliarBird,Animate,750,TRUE
ANCAT84,FamiliarBird,Animate,767,TRUE
ANCAT84,FamiliarBird,Animate,783,TRUE
ANCAT84,FamiliarBird,Animate,800,TRUE
ANCAT84,FamiliarBird,Animate,817,TRUE
ANCAT84,FamiliarBird,Animate,833,TRUE
ANCAT84,FamiliarBird,Animate,850,TRUE
ANCAT84,FamiliarBird,Animate,867,TRUE
ANCAT84,FamiliarBird,Animate,883,TRUE
ANCAT84,FamiliarBird,Animate,900,TRUE
ANCAT84,FamiliarBird,Animate,917,TRUE
ANCAT84,FamiliarBird,Animate,933,TRUE
ANCAT84,FamiliarBird,Animate,950,TRUE
ANCAT84,FamiliarBird,Animate,967,TRUE
ANCAT84,FamiliarBird,Animate,983,TRUE
ANCAT84,FamiliarBird,Animate,1000,TRUE
ANCAT84,FamiliarBird,Animate,1017,TRUE
ANCAT84,FamiliarBird,Animate,1033,TRUE
ANCAT84,FamiliarBird,Animate,1050,TRUE
ANCAT84,FamiliarBird,Animate,1067,TRUE
ANCAT84,FamiliarBird,Animate,1083,TRUE
ANCAT84,FamiliarBird,Animate,1100,TRUE
ANCAT84,FamiliarBird,Animate,1117,TRUE
ANCAT84,FamiliarBird,Animate,1133,TRUE
ANCAT84,FamiliarBird,Animate,1150,TRUE
ANCAT84,FamiliarBird,Animate,1167,TRUE
ANCAT84,FamiliarBird,Animate,1183,TRUE
ANCAT84,FamiliarBird,Animate,1200,TRUE
ANCAT84,FamiliarBird,Animate,1217,TRUE
ANCAT84,FamiliarBird,Animate,1233,TRUE
ANCAT84,FamiliarBird,Animate,1250,TRUE
ANCAT84,FamiliarBird,Animate,1267,TRUE
ANCAT84,FamiliarBird,Animate,1283,TRUE
ANCAT84,FamiliarBird,Animate,1300,TRUE
ANCAT84,FamiliarBird,Animate,1317,TRUE
ANCAT84,FamiliarBird,Animate,1333,TRUE
ANCAT84,FamiliarBird,Animate,1350,TRUE
ANCAT84,FamiliarBird,Animate,1367,TRUE
ANCAT84,FamiliarBird,Animate,1383,TRUE
ANCAT84,FamiliarBird,Animate,1400,TRUE
ANCAT84,FamiliarBird,Animate,1417,TRUE
ANCAT84,FamiliarBird,Animate,1433,TRUE
ANCAT84,FamiliarBird,Animate,1450,TRUE
ANCAT84,FamiliarBird,Animate,1467,TRUE
ANCAT84,FamiliarBird,Animate,1483,TRUE
ANCAT84,FamiliarBird,Animate,1500,TRUE
ANCAT84,FamiliarBird,Animate,1517,TRUE
ANCAT84,FamiliarBird,Animate,1533,TRUE
ANCAT84,FamiliarBird,Animate,1550,TRUE
ANCAT84,FamiliarBird,Animate,1567,TRUE
ANCAT84,FamiliarBird,Animate,1583,TRUE
ANCAT84,FamiliarBird,Animate,1600,TRUE
ANCAT84,FamiliarBird,Animate,1617,TRUE
ANCAT84,FamiliarBird,Animate,1633,TRUE
ANCAT84,FamiliarBird,Animate,1650,TRUE
ANCAT84,FamiliarBird,Animate,1667,TRUE
ANCAT84,FamiliarBird,Animate,1683,TRUE
ANCAT84,FamiliarBird,Animate,1700,TRUE
ANCAT84,FamiliarBird,Animate,1717,TRUE
ANCAT84,FamiliarBird,Animate,1733,TRUE
ANCAT84,FamiliarBird,Animate,1750,TRUE
ANCAT84,FamiliarBird,Animate,1767,TRUE
ANCAT84,FamiliarBird,Animate,1783,TRUE
ANCAT84,FamiliarBird,Animate,1800,TRUE
ANCAT84,FamiliarBird,Animate,1817,TRUE
ANCAT84,FamiliarBird,Animate,1833,TRUE
ANCAT84,FamiliarBird,Animate,1850,TRUE
ANCAT84,FamiliarBird,Animate,1867,TRUE
ANCAT84,FamiliarBird,Animate,1883,TRUE
ANCAT84,FamiliarBird,Animate,1900,TRUE
ANCAT84,FamiliarBird,Animate,1917,TRUE
ANCAT84,FamiliarBird,Animate,1933,TRUE
ANCAT84,FamiliarBird,Animate,1950,TRUE
ANCAT84,FamiliarBird,Animate,1967,TRUE
ANCAT84,FamiliarBird,Animate,1983,TRUE
ANCAT84,FamiliarBird,Animate,2000,TRUE
ANCAT84,FamiliarBird,Animate,2017,TRUE
ANCAT84,FamiliarBird,Animate,2033,TRUE
ANCAT84,FamiliarBird,Animate,2050,TRUE
ANCAT84,FamiliarBird,Animate,2067,TRUE
ANCAT84,FamiliarBird,Animate,2083,TRUE
ANCAT84,FamiliarBird,Animate,2100,TRUE
ANCAT84,FamiliarBird,Animate,2117,TRUE
ANCAT84,FamiliarBird,Animate,2133,TRUE
ANCAT84,FamiliarBird,Animate,2150,TRUE
ANCAT84,FamiliarBird,Animate,2167,TRUE
ANCAT84,FamiliarBird,Animate,2183,TRUE
ANCAT84,FamiliarBird,Animate,2200,TRUE
ANCAT84,FamiliarBird,Animate,2217,TRUE
ANCAT84,FamiliarBird,Animate,2233,TRUE
ANCAT84,FamiliarBird,Animate,2250,TRUE
ANCAT84,FamiliarBird,Animate,2267,TRUE
ANCAT84,FamiliarBird,Animate,2283,TRUE
ANCAT84,FamiliarBird,Animate,2300,TRUE
ANCAT84,FamiliarBird,Animate,2317,TRUE
ANCAT84,FamiliarBird,Animate,2333,TRUE
ANCAT84,FamiliarBird,Animate,2350,TRUE
ANCAT84,FamiliarBird,Animate,2367,TRUE
ANCAT84,FamiliarBird,Animate,2383,TRUE
ANCAT84,FamiliarBird,Animate,2400,TRUE
ANCAT84,FamiliarBird,Animate,2417,TRUE
ANCAT84,FamiliarBird,Animate,2433,TRUE
ANCAT84,FamiliarBird,Animate,2450,TRUE
ANCAT84,FamiliarBird,Animate,2467,TRUE
ANCAT84,FamiliarBird,Animate,2483,TRUE
ANCAT84,FamiliarBird,Animate,2500,TRUE
ANCAT84,FamiliarBird,Animate,2517,TRUE
ANCAT84,FamiliarBird,Animate,2533,TRUE
ANCAT84,FamiliarBird,Animate,2550,TRUE
ANCAT84,FamiliarBird,Animate,2567,TRUE
ANCAT84,FamiliarBird,Animate,2583,TRUE
ANCAT84,FamiliarBird,Animate,2600,TRUE
ANCAT84,FamiliarBird,Animate,2617,TRUE
ANCAT84,FamiliarBird,Animate,2633,TRUE
ANCAT84,FamiliarBird,Animate,2650,TRUE
ANCAT84,FamiliarBird,Animate,2667,TRUE
ANCAT84,FamiliarBird,Animate,2683,TRUE
ANCAT84,FamiliarBird,Animate,2700,TRUE
ANCAT84,FamiliarBird,Animate,2717,TRUE
ANCAT84,FamiliarBird,Animate,2733,TRUE
ANCAT84,FamiliarBird,Animate,2750,TRUE
ANCAT84,FamiliarBird,Animate,2767,TRUE
ANCAT84,FamiliarBird,Animate,2783,TRUE
ANCAT84,FamiliarBird,Animate,2800,TRUE
ANCAT84,FamiliarBird,Animate,2817,TRUE
ANCAT84,FamiliarBird,Animate,2833,TRUE
ANCAT84,FamiliarBird,Animate,2850,TRUE
ANCAT84,FamiliarBird,Animate,2867,TRUE
ANCAT84,FamiliarBird,Animate,2883,TRUE
ANCAT84,FamiliarBird,Animate,2900,TRUE
ANCAT84,FamiliarBird,Animate,2917,TRUE
ANCAT84,FamiliarBird,Animate,2933,TRUE
ANCAT84,FamiliarBird,Animate,2950,TRUE
ANCAT84,FamiliarBird,Animate,2967,TRUE
ANCAT84,FamiliarBird,Animate,2983,TRUE
ANCAT84,FamiliarBird,Animate,3000,TRUE
ANCAT84,FamiliarBird,Animate,3017,TRUE
ANCAT84,FamiliarBird,Animate,3033,TRUE
ANCAT84,FamiliarBird,Animate,3050,TRUE
ANCAT84,FamiliarBird,Animate,3067,TRUE
ANCAT84,FamiliarBird,Animate,3083,TRUE
ANCAT84,FamiliarBird,Animate,3100,TRUE
ANCAT84,FamiliarBird,Animate,3117,TRUE
ANCAT84,FamiliarBird,Animate,3133,TRUE
ANCAT84,FamiliarBird,Animate,3150,TRUE
ANCAT84,FamiliarBird,Animate,3167,TRUE
ANCAT84,FamiliarBird,Animate,3183,TRUE
ANCAT84,FamiliarBird,Animate,3200,TRUE
ANCAT84,FamiliarBird,Animate,3217,TRUE
ANCAT84,FamiliarBird,Animate,3233,TRUE
ANCAT84,FamiliarBird,Animate,3250,TRUE
ANCAT84,FamiliarBird,Animate,3267,TRUE
ANCAT84,FamiliarBird,Animate,3283,TRUE
ANCAT84,FamiliarBird,Animate,3300,TRUE
ANCAT84,FamiliarBird,Animate,3317,TRUE
ANCAT84,FamiliarBird,Animate,3333,TRUE
ANCAT84,FamiliarBird,Animate,3350,TRUE
ANCAT84,FamiliarBird,Animate,3367,TRUE
ANCAT84,FamiliarBird,Animate,3383,TRUE
ANCAT84,FamiliarBird,Animate,3400,TRUE
ANCAT84,FamiliarBird,Animate,3417,TRUE
ANCAT84,FamiliarBird,Animate,3433,TRUE
ANCAT84,FamiliarBird,Animate,3450,TRUE
ANCAT84,FamiliarBird,Animate,3467,TRUE
ANCAT84,FamiliarBird,Animate,3483,TRUE
ANCAT84,FamiliarBird,Animate,3500,TRUE
ANCAT84,FamiliarBird,Animate,3517,TRUE
ANCAT84,FamiliarBird,Animate,3533,TRUE
ANCAT84,FamiliarBird,Animate,3550,TRUE
ANCAT84,FamiliarBird,Animate,3567,TRUE
ANCAT84,FamiliarBird,Animate,3583,TRUE
ANCAT84,FamiliarBird,Animate,3600,TRUE
ANCAT84,FamiliarBird,Animate,3617,TRUE
ANCAT84,FamiliarBird,Animate,3633,TRUE
ANCAT84,FamiliarBird,Animate,3650,TRUE
ANCAT84,FamiliarBird,Animate,3667,TRUE
ANCAT84,FamiliarBird,Animate,3683,TRUE
ANCAT84,FamiliarBird,Animate,3700,TRUE
ANCAT84,FamiliarBird,Animate,3717,TRUE
ANCAT84,FamiliarBird,Animate,3733,TRUE
ANCAT84,FamiliarBird,Animate,3750,TRUE
ANCAT84,FamiliarBird,Animate,3767,TRUE
ANCAT84,FamiliarBird,Animate,3783,TRUE
ANCAT84,FamiliarBird,Animate,3800,TRUE
ANCAT84,FamiliarBird,Animate,3817,TRUE
ANCAT84,FamiliarBird,Animate,3833,TRUE
ANCAT84,FamiliarBird,Animate,3850,TRUE
ANCAT84,FamiliarBird,Animate,3867,TRUE
ANCAT84,FamiliarBird,Animate,3883,TRUE
ANCAT84,FamiliarBird,Animate,3900,TRUE
ANCAT84,FamiliarBird,Animate,3917,TRUE
ANCAT84,FamiliarBird,Animate,3933,TRUE
ANCAT84,FamiliarBird,Animate,3950,TRUE
ANCAT84,FamiliarBird,Animate,3967,TRUE
ANCAT84,FamiliarBird,Animate,3983,TRUE
ANCAT84,FamiliarBird,Animate,4000,TRUE
ANCAT84,FamiliarBird,Animate,4017,TRUE
ANCAT84,FamiliarBird,Animate,4033,TRUE
ANCAT84,FamiliarBird,Animate,4050,TRUE
ANCAT84,FamiliarBird,Animate,4067,TRUE
ANCAT84,FamiliarBird,Animate,4083,TRUE
ANCAT84,FamiliarBird,Animate,4100,TRUE
ANCAT84,FamiliarBird,Animate,4117,TRUE
ANCAT84,FamiliarBird,Animate,4133,TRUE
ANCAT84,FamiliarBird,Animate,4150,TRUE
ANCAT84,FamiliarBird,Animate,4167,TRUE
ANCAT84,FamiliarBird,Animate,4183,TRUE
ANCAT84,FamiliarBird,Animate,4200,TRUE
ANCAT84,FamiliarBird,Animate,4217,TRUE
ANCAT84,FamiliarBird,Animate,4233,TRUE
ANCAT84,FamiliarBird,Animate,4250,TRUE
ANCAT84,FamiliarBird,Animate,4267,TRUE
ANCAT84,FamiliarBird,Animate,4283,TRUE
ANCAT84,FamiliarBird,Animate,4300,TRUE
ANCAT84,FamiliarBird,Animate,4317,TRUE
ANCAT84,FamiliarBird,Animate,4333,TRUE
ANCAT84,FamiliarBird,Animate,4350,TRUE
ANCAT84,FamiliarBird,Animate,4367,TRUE
ANCAT84,FamiliarBird,Animate,4383,TRUE
ANCAT84,FamiliarBird,Animate,4400,TRUE
ANCAT84,FamiliarBird,Animate,4417,TRUE
ANCAT84,FamiliarBird,Animate,4433,TRUE
ANCAT84,FamiliarBird,Animate,4450,TRUE
ANCAT84,FamiliarBird,Animate,4467,TRUE
ANCAT84,FamiliarBird,Animate,4483,TRUE
ANCAT84,FamiliarBird,Animate,4500,TRUE
ANCAT84,FamiliarBird,Animate,4517,TRUE
ANCAT84,FamiliarBird,Animate,4533,TRUE
ANCAT84,FamiliarBird,Animate,4550,TRUE
ANCAT84,FamiliarCow,Animate,0,TRUE
ANCAT84,FamiliarCow,Animate,17,TRUE
ANCAT84,FamiliarCow,Animate,33,TRUE
ANCAT84,FamiliarCow,Animate,50,TRUE
ANCAT84,FamiliarCow,Animate,67,TRUE
ANCAT84,FamiliarCow,Animate,83,TRUE
ANCAT84,FamiliarCow,Animate,100,TRUE
ANCAT84,FamiliarCow,Animate,117,TRUE
ANCAT84,FamiliarCow,Animate,133,TRUE
ANCAT84,FamiliarCow,Animate,150,TRUE
ANCAT84,FamiliarCow,Animate,167,TRUE
ANCAT84,FamiliarCow,Animate,183,TRUE
ANCAT84,FamiliarCow,Animate,200,TRUE
ANCAT84,FamiliarCow,Animate,217,TRUE
ANCAT84,FamiliarCow,Animate,233,TRUE
ANCAT84,FamiliarCow,Animate,250,TRUE
ANCAT84,FamiliarCow,Animate,267,TRUE
ANCAT84,FamiliarCow,Animate,283,TRUE
ANCAT84,FamiliarCow,Animate,300,TRUE
ANCAT84,FamiliarCow,Animate,317,TRUE
ANCAT84,FamiliarCow,Animate,333,TRUE
ANCAT84,FamiliarCow,Animate,350,TRUE
ANCAT84,FamiliarCow,Animate,367,TRUE
ANCAT84,FamiliarCow,Animate,383,TRUE
ANCAT84,FamiliarCow,Animate,400,TRUE
ANCAT84,FamiliarCow,Animate,417,TRUE
ANCAT84,FamiliarCow,Animate,433,TRUE
ANCAT84,FamiliarCow,Animate,450,TRUE
ANCAT84,FamiliarCow,Animate,467,TRUE
ANCAT84,FamiliarCow,Animate,483,TRUE
ANCAT84,FamiliarCow,Animate,500,TRUE
ANCAT84,FamiliarCow,Animate,517,TRUE
ANCAT84,FamiliarCow,Animate,533,TRUE
ANCAT84,FamiliarCow,Animate,550,TRUE
ANCAT84,FamiliarCow,Animate,567,TRUE
ANCAT84,FamiliarCow,Animate,583,TRUE
ANCAT84,FamiliarCow,Animate,600,TRUE
ANCAT84,FamiliarCow,Animate,617,TRUE
ANCAT84,FamiliarCow,Animate,633,TRUE
ANCAT84,FamiliarCow,Animate,650,TRUE
ANCAT84,FamiliarCow,Animate,667,TRUE
ANCAT84,FamiliarCow,Animate,683,TRUE
ANCAT84,FamiliarCow,Animate,700,TRUE
ANCAT84,FamiliarCow,Animate,717,TRUE
ANCAT84,FamiliarCow,Animate,733,TRUE
ANCAT84,FamiliarCow,Animate,750,TRUE
ANCAT84,FamiliarCow,Animate,767,TRUE
ANCAT84,FamiliarCow,Animate,783,TRUE
ANCAT84,FamiliarCow,Animate,800,TRUE
ANCAT84,FamiliarCow,Animate,817,TRUE
ANCAT84,FamiliarCow,Animate,833,TRUE
ANCAT84,FamiliarCow,Animate,850,TRUE
ANCAT84,FamiliarCow,Animate,867,TRUE
ANCAT84,FamiliarCow,Animate,883,TRUE
ANCAT84,FamiliarCow,Animate,900,TRUE
ANCAT84,FamiliarCow,Animate,917,TRUE
ANCAT84,FamiliarCow,Animate,933,TRUE
ANCAT84,FamiliarCow,Animate,950,TRUE
ANCAT84,FamiliarCow,Animate,967,TRUE
ANCAT84,FamiliarCow,Animate,983,TRUE
ANCAT84,FamiliarCow,Animate,1000,TRUE
ANCAT84,FamiliarCow,Animate,1017,TRUE
ANCAT84,FamiliarCow,Animate,1033,TRUE
ANCAT84,FamiliarCow,Animate,1050,TRUE
ANCAT84,FamiliarCow,Animate,1067,TRUE
ANCAT84,FamiliarCow,Animate,1083,TRUE
ANCAT84,FamiliarCow,Animate,1100,TRUE
ANCAT84,FamiliarCow,Animate,1117,TRUE
ANCAT84,FamiliarCow,Animate,1133,TRUE
ANCAT84,FamiliarCow,Animate,1150,TRUE
ANCAT84,FamiliarCow,Animate,1167,TRUE
ANCAT84,FamiliarCow,Animate,1183,TRUE
ANCAT84,FamiliarCow,Animate,1200,TRUE
ANCAT84,FamiliarCow,Animate,1217,TRUE
ANCAT84,FamiliarCow,Animate,1233,TRUE
ANCAT84,FamiliarCow,Animate,1250,TRUE
ANCAT84,FamiliarCow,Animate,1267,TRUE
ANCAT84,FamiliarCow,Animate,1283,TRUE
ANCAT84,FamiliarCow,Animate,1300,TRUE
ANCAT84,FamiliarCow,Animate,1317,TRUE
ANCAT84,FamiliarCow,Animate,1333,TRUE
ANCAT84,FamiliarCow,Animate,1350,TRUE
ANCAT84,FamiliarCow,Animate,1367,TRUE
ANCAT84,FamiliarCow,Animate,1383,TRUE
ANCAT84,FamiliarCow,Animate,1400,TRUE
ANCAT84,FamiliarCow,Animate,1417,TRUE
ANCAT84,FamiliarCow,Animate,1433,TRUE
ANCAT84,FamiliarCow,Animate,1450,TRUE
ANCAT84,FamiliarCow,Animate,1467,TRUE
ANCAT84,FamiliarCow,Animate,1483,TRUE
ANCAT84,FamiliarCow,Animate,1500,TRUE
ANCAT84,FamiliarCow,Animate,1517,TRUE
ANCAT84,FamiliarCow,Animate,1533,TRUE
ANCAT84,FamiliarCow,Animate,1550,TRUE
ANCAT84,FamiliarCow,Animate,1567,TRUE
ANCAT84,FamiliarCow,Animate,1583,TRUE
ANCAT84,FamiliarCow,Animate,1600,TRUE
ANCAT84,FamiliarCow,Animate,1617,TRUE
ANCAT84,FamiliarCow,Animate,1633,TRUE
ANCAT84,FamiliarCow,Animate,1650,TRUE
ANCAT84,FamiliarCow,Animate,1667,TRUE
ANCAT84,FamiliarCow,Animate,1683,TRUE
ANCAT84,FamiliarCow,Animate,1700,TRUE
ANCAT84,FamiliarCow,Animate,1717,TRUE
ANCAT84,FamiliarCow,Animate,1733,TRUE
ANCAT84,FamiliarCow,Animate,1750,TRUE
ANCAT84,FamiliarCow,Animate,1767,TRUE
ANCAT84,FamiliarCow,Animate,1783,TRUE
ANCAT84,FamiliarCow,Animate,1800,TRUE
ANCAT84,FamiliarCow,Animate,1817,TRUE
ANCAT84,FamiliarCow,Animate,1833,TRUE
ANCAT84,FamiliarCow,Animate,1850,TRUE
ANCAT84,FamiliarCow,Animate,1867,TRUE
ANCAT84,FamiliarCow,Animate,1883,TRUE
ANCAT84,FamiliarCow,Animate,1900,TRUE
ANCAT84,FamiliarCow,Animate,1917,TRUE
ANCAT84,FamiliarCow,Animate,1933,TRUE
ANCAT84,FamiliarCow,Animate,1950,TRUE
ANCAT84,FamiliarCow,Animate,1967,TRUE
ANCAT84,FamiliarCow,Animate,1983,TRUE
ANCAT84,FamiliarCow,Animate,2000,TRUE
ANCAT84,FamiliarCow,Animate,2017,TRUE
ANCAT84,FamiliarCow,Animate,2033,TRUE
ANCAT84,FamiliarCow,Animate,2050,TRUE
ANCAT84,FamiliarCow,Animate,2067,TRUE
ANCAT84,FamiliarCow,Animate,2083,TRUE
ANCAT84,FamiliarCow,Animate,2100,TRUE
ANCAT84,FamiliarCow,Animate,2117,TRUE
ANCAT84,FamiliarCow,Animate,2133,TRUE
ANCAT84,FamiliarCow,Animate,2150,TRUE
ANCAT84,FamiliarCow,Animate,2167,TRUE
ANCAT84,FamiliarCow,Animate,2183,TRUE
ANCAT84,FamiliarCow,Animate,2200,TRUE
ANCAT84,FamiliarCow,Animate,2217,TRUE
ANCAT84,FamiliarCow,Animate,2233,TRUE
ANCAT84,FamiliarCow,Animate,2250,TRUE
ANCAT84,FamiliarCow,Animate,2267,TRUE
ANCAT84,FamiliarCow,Animate,2283,TRUE
ANCAT84,FamiliarCow,Animate,2300,TRUE
ANCAT84,FamiliarCow,Animate,2317,TRUE
ANCAT84,FamiliarCow,Animate,2333,TRUE
ANCAT84,FamiliarCow,Animate,2350,TRUE
ANCAT84,FamiliarCow,Animate,2367,TRUE
ANCAT84,FamiliarCow,Animate,2383,TRUE
ANCAT84,FamiliarCow,Animate,2400,TRUE
ANCAT84,FamiliarCow,Animate,2417,TRUE
ANCAT84,FamiliarCow,Animate,2433,TRUE
ANCAT84,FamiliarCow,Animate,2450,TRUE
ANCAT84,FamiliarCow,Animate,2467,TRUE
ANCAT84,FamiliarCow,Animate,2483,TRUE
ANCAT84,FamiliarCow,Animate,2500,TRUE
ANCAT84,FamiliarCow,Animate,2517,TRUE
ANCAT84,FamiliarCow,Animate,2533,TRUE
ANCAT84,FamiliarCow,Animate,2550,TRUE
ANCAT84,FamiliarCow,Animate,2567,TRUE
ANCAT84,FamiliarCow,Animate,2583,TRUE
ANCAT84,FamiliarCow,Animate,2600,TRUE
ANCAT84,FamiliarCow,Animate,2617,TRUE
ANCAT84,FamiliarCow,Animate,2633,TRUE
ANCAT84,FamiliarCow,Animate,2650,TRUE
ANCAT84,FamiliarCow,Animate,2667,TRUE
ANCAT84,FamiliarCow,Animate,2683,TRUE
ANCAT84,FamiliarCow,Animate,2700,TRUE
ANCAT84,FamiliarCow,Animate,2717,TRUE
ANCAT84,FamiliarCow,Animate,2733,TRUE
ANCAT84,FamiliarCow,Animate,2750,TRUE
ANCAT84,FamiliarCow,Animate,2767,TRUE
ANCAT84,FamiliarCow,Animate,2783,TRUE
ANCAT84,FamiliarCow,Animate,2800,TRUE
ANCAT84,FamiliarCow,Animate,2817,TRUE
ANCAT84,FamiliarCow,Animate,2833,TRUE
ANCAT84,FamiliarCow,Animate,2850,TRUE
ANCAT84,FamiliarCow,Animate,2867,TRUE
ANCAT84,FamiliarCow,Animate,2883,TRUE
ANCAT84,FamiliarCow,Animate,2900,TRUE
ANCAT84,FamiliarCow,Animate,2917,TRUE
ANCAT84,FamiliarCow,Animate,2933,TRUE
ANCAT84,FamiliarCow,Animate,2950,TRUE
ANCAT84,FamiliarCow,Animate,2967,TRUE
ANCAT84,FamiliarCow,Animate,2983,TRUE
ANCAT84,FamiliarCow,Animate,3000,TRUE
ANCAT84,FamiliarCow,Animate,3017,TRUE
ANCAT84,FamiliarCow,Animate,3033,TRUE
ANCAT84,FamiliarCow,Animate,3050,TRUE
ANCAT84,FamiliarCow,Animate,3067,TRUE
ANCAT84,FamiliarCow,Animate,3083,TRUE
ANCAT84,FamiliarCow,Animate,3100,TRUE
ANCAT84,FamiliarCow,Animate,3117,TRUE
ANCAT84,FamiliarCow,Animate,3133,TRUE
ANCAT84,FamiliarCow,Animate,3150,TRUE
ANCAT84,FamiliarCow,Animate,3167,TRUE
ANCAT84,FamiliarCow,Animate,3183,TRUE
ANCAT84,FamiliarCow,Animate,3200,TRUE
ANCAT84,FamiliarCow,Animate,3217,TRUE
ANCAT84,FamiliarCow,Animate,3233,TRUE
ANCAT84,FamiliarCow,Animate,3250,TRUE
ANCAT84,FamiliarCow,Animate,3267,TRUE
ANCAT84,FamiliarCow,Animate,3283,TRUE
ANCAT84,FamiliarCow,Animate,3300,TRUE
ANCAT84,FamiliarCow,Animate,3317,TRUE
ANCAT84,FamiliarCow,Animate,3333,TRUE
ANCAT84,FamiliarCow,Animate,3350,TRUE
ANCAT84,FamiliarCow,Animate,3367,TRUE
ANCAT84,FamiliarCow,Animate,3383,TRUE
ANCAT84,FamiliarCow,Animate,3400,TRUE
ANCAT84,FamiliarCow,Animate,3417,TRUE
ANCAT84,FamiliarCow,Animate,3433,TRUE
ANCAT84,FamiliarCow,Animate,3450,TRUE
ANCAT84,FamiliarCow,Animate,3467,TRUE
ANCAT84,FamiliarCow,Animate,3483,TRUE
ANCAT84,FamiliarCow,Animate,3500,TRUE
ANCAT84,FamiliarCow,Animate,3517,TRUE
ANCAT84,FamiliarCow,Animate,3533,TRUE
ANCAT84,FamiliarCow,Animate,3550,TRUE
ANCAT84,FamiliarCow,Animate,3567,TRUE
ANCAT84,FamiliarCow,Animate,3583,TRUE
ANCAT84,FamiliarCow,Animate,3600,TRUE
ANCAT84,FamiliarCow,Animate,3617,TRUE
ANCAT84,FamiliarCow,Animate,3633,TRUE
ANCAT84,FamiliarCow,Animate,3650,TRUE
ANCAT84,FamiliarCow,Animate,3667,TRUE
ANCAT84,FamiliarCow,Animate,3683,TRUE
ANCAT84,FamiliarCow,Animate,3700,TRUE
ANCAT84,FamiliarCow,Animate,3717,TRUE
ANCAT84,FamiliarCow,Animate,3733,TRUE
ANCAT84,FamiliarCow,Animate,3750,TRUE
ANCAT84,FamiliarCow,Animate,3767,TRUE
ANCAT84,FamiliarCow,Animate,3783,TRUE
ANCAT84,FamiliarCow,Animate,3800,TRUE
ANCAT84,FamiliarCow,Animate,3817,TRUE
ANCAT84,FamiliarCow,Animate,3833,TRUE
ANCAT84,FamiliarCow,Animate,3850,TRUE
ANCAT84,FamiliarCow,Animate,3867,TRUE
ANCAT84,FamiliarCow,Animate,3883,TRUE
ANCAT84,FamiliarCow,Animate,3900,TRUE
ANCAT84,FamiliarCow,Animate,3917,TRUE
ANCAT84,FamiliarCow,Animate,3933,TRUE
ANCAT84,FamiliarCow,Animate,3950,TRUE
ANCAT84,FamiliarCow,Animate,3967,TRUE
ANCAT84,FamiliarCow,Animate,3983,TRUE
ANCAT84,FamiliarCow,Animate,4000,TRUE
ANCAT84,FamiliarCow,Animate,4017,TRUE
ANCAT84,FamiliarCow,Animate,4033,TRUE
ANCAT84,FamiliarCow,Animate,4050,TRUE
ANCAT84,FamiliarCow,Animate,4067,TRUE
ANCAT84,FamiliarCow,Animate,4083,TRUE
ANCAT84,FamiliarCow,Animate,4100,TRUE
ANCAT84,FamiliarCow,Animate,4117,TRUE
ANCAT84,FamiliarCow,Animate,4133,TRUE
ANCAT84,FamiliarCow,Animate,4150,TRUE
ANCAT84,FamiliarCow,Animate,4167,TRUE
ANCAT84,FamiliarCow,Animate,4183,TRUE
ANCAT84,FamiliarCow,Animate,4200,TRUE
ANCAT84,FamiliarCow,Animate,4217,TRUE
ANCAT84,FamiliarCow,Animate,4233,TRUE
ANCAT84,FamiliarCow,Animate,4250,TRUE
ANCAT84,FamiliarCow,Animate,4267,TRUE
ANCAT84,FamiliarCow,Animate,4283,TRUE
ANCAT84,FamiliarCow,Animate,4300,TRUE
ANCAT84,FamiliarCow,Animate,4317,TRUE
ANCAT84,FamiliarCow,Animate,4333,TRUE
ANCAT84,FamiliarCow,Animate,4350,TRUE
ANCAT84,FamiliarCow,Animate,4367,TRUE
ANCAT84,FamiliarCow,Animate,4383,TRUE
ANCAT84,FamiliarCow,Animate,4400,TRUE
ANCAT84,FamiliarCow,Animate,4417,TRUE
ANCAT84,FamiliarCow,Animate,4433,TRUE
ANCAT84,FamiliarCow,Animate,4450,TRUE
ANCAT84,FamiliarCow,Animate,4467,TRUE
ANCAT84,FamiliarCow,Animate,4483,TRUE
ANCAT84,FamiliarCow,Animate,4500,TRUE
ANCAT84,FamiliarCow,Animate,4517,TRUE
ANCAT84,FamiliarCow,Animate,4533,TRUE
ANCAT84,FamiliarCow,Animate,4550,TRUE
ANCAT84,FamiliarCow,Animate,4567,TRUE
ANCAT84,FamiliarCow,Animate,4583,TRUE
ANCAT84,FamiliarCow,Animate,4600,TRUE
ANCAT84,FamiliarCow,Animate,4617,TRUE
ANCAT84,FamiliarCow,Animate,4633,TRUE
ANCAT84,FamiliarCow,Animate,4650,TRUE
ANCAT84,FamiliarCow,Animate,4667,TRUE
ANCAT84,FamiliarCow,Animate,4683,TRUE
ANCAT84,FamiliarCow,Animate,4700,TRUE
